ticker,tier,archetype,price,eng_intrinsic,eng_mos,eng_verdict,eng_conf,my_lo,my_mid,my_hi,my_mos,my_verdict,my_conf,g,pe_star,pb_star,norm,class,cause,note
ICICIGI,A,INSURANCE,1620.2,814.3015652126921,-0.49283659366424254,AVOID,medium,835.6,1171.9,1508.1,-0.277,AVOID,medium,0.1,13.9,4.5,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.22
POLYMED,A,PHARMA,1670.0,846.9221309437521,-0.4961496038171503,AVOID,high,352.3,542.0,731.7,-0.675,ABSTAIN,low,0.1176,20.3,0.5,,Engine-should-have-abstained,threshold/judgment difference (<0.30 gap),independent legs disagree beyond tolerance
HOMEFIRST,A,NBFC,1249.6,614.0390085197537,-0.4970191607800183,AVOID,high,432.8,509.1,585.5,-0.593,AVOID,high,0.0558,10.6,1.16,,Agree,,
KEC,A,CONSTRUCTION,488.4,247.46023320777985,-0.5001813104266212,AVOID,high,139.3,191.1,243.0,-0.609,AVOID,medium,0.0588,7.8,0.62,trough uplift x1.21,Agree,,
BAJAJFINSV,A,NBFC,1854.4,923.7159418492917,-0.5017713366508675,AVOID,medium,1520.7,1905.6,2290.5,0.028,HOLD,medium,0.1,13.5,4.5,,Adjacent,,Δmos 0.53
SENORES,A,IT_SERVICES,1392.1,700.2684966591893,-0.5022967330069728,AVOID,medium,331.7,390.2,448.7,-0.72,AVOID,high,0.078,14.7,1.96,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.22
DALBHARAT,A,CEMENT,1763.5,900.0877428460545,-0.5027139542286991,AVOID,high,286.5,372.1,457.7,-0.789,AVOID,high,0.0522,6.8,0.5,trough uplift x1.30,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.29
GUFICBIO,A,IT_SERVICES,391.15,188.0136984317324,-0.5041832847264441,AVOID,medium,62.9,75.1,87.3,-0.808,AVOID,medium,0.0582,12.5,0.84,,Dir-agree-magnitude-off,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),Δmos 0.30
GREENLAM,A,MANUFACTURING,250.45,122.43556010299123,-0.505909765524652,AVOID,medium,16.6,19.5,22.4,-0.922,AVOID,high,0.036,7.9,0.5,,Dir-agree-magnitude-off,engine-rich: thin-margin name on rich sector multiples (VAL-01/AWL-class),Δmos 0.42
PRINCEPIPE,A,MANUFACTURING,267.0,131.76744172020287,-0.5066737487075894,AVOID,medium,48.9,60.1,71.2,-0.775,AVOID,medium,0.036,7.9,0.5,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.27
KIMS,A,PHARMA,790.55,392.4321488867017,-0.5083536095130272,AVOID,high,77.3,91.0,104.6,-0.885,AVOID,high,0.0648,15.4,1.48,,Dir-agree-magnitude-off,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),Δmos 0.38
TATATECH,A,IT_SERVICES,715.85,371.8472197175332,-0.509468742540026,AVOID,high,291.5,448.5,605.5,-0.373,AVOID,low,0.102,19.0,9.0,,Agree,,
AFFLE,A,IT_SERVICES,1518.0,739.0216029876204,-0.5127437179484272,AVOID,high,391.3,460.4,529.5,-0.697,AVOID,high,0.075,14.4,1.69,,Agree,,
ANURAS,A,CHEMICALS,1269.2,615.0207211318818,-0.5146616783997144,AVOID,high,107.5,139.6,171.7,-0.89,AVOID,high,0.0402,7.8,0.5,trough uplift x1.30,Dir-agree-magnitude-off,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),Δmos 0.38
SUNDARMFIN,A,NBFC,4431.6,2154.411440659553,-0.5147721980496502,AVOID,high,1674.2,1969.7,2265.1,-0.556,AVOID,high,0.0608,10.9,1.38,,Agree,,
METROPOLIS,A,PHARMA,565.75,263.4673352453924,-0.5168396566194894,AVOID,medium,140.8,165.6,190.5,-0.707,AVOID,high,0.0756,17.1,2.74,,Agree,,
MANINDS,A,ENERGY,566.4,256.97660080990687,-0.5184096686471011,AVOID,medium,248.0,331.1,414.1,-0.415,AVOID,medium,0.0584,9.3,0.73,trough uplift x1.22,Agree,,
CONCORDBIO,A,PHARMA,1337.1,640.793872837132,-0.5214384818243973,AVOID,high,387.6,461.0,534.5,-0.655,AVOID,medium,0.0768,17.3,2.98,,Agree,,
ACI,A,CHEMICALS,567.3,262.5510603025697,-0.5216342164479008,AVOID,medium,63.5,82.5,101.5,-0.855,AVOID,high,0.036,7.5,0.5,trough uplift x1.30,Dir-agree-magnitude-off,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),Δmos 0.33
ASHIANA,A,CONSTRUCTION,371.1,177.37079747573247,-0.524475073791602,AVOID,medium,89.9,116.8,143.6,-0.685,AVOID,high,0.0822,9.6,1.38,,Agree,,
TVSSRICHAK,A,AUTO,4090.0,1948.146390851618,-0.5259984450482681,AVOID,medium,660.2,857.4,1054.6,-0.79,AVOID,high,0.036,7.4,0.5,trough uplift x1.30,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.26
SBICARD,A,NBFC,650.5,309.3649060753068,-0.5260954257424835,AVOID,high,207.4,244.0,280.6,-0.625,AVOID,high,0.0621,11.0,1.45,,Agree,,
CHAMBLFERT,A,CHEMICALS,444.5,214.5442263898609,-0.5263924362254726,AVOID,high,100.1,130.1,160.0,-0.707,AVOID,high,0.036,7.5,0.5,trough uplift x1.30,Agree,,
VINATIORGA,A,CHEMICALS,1315.5,623.8547663348858,-0.5272036632551074,AVOID,medium,394.1,511.9,629.6,-0.611,AVOID,high,0.084,11.4,1.84,,Agree,,
AMBUJACEM,A,CEMENT,443.15,204.68804651036615,-0.5279334720701888,AVOID,high,98.3,136.0,173.7,-0.693,AVOID,medium,0.0932,9.3,0.58,trough uplift x1.21,Agree,,
IFBIND,A,CONSUMER_DISC,1380.3,626.6952392522097,-0.5279843042462833,AVOID,medium,310.7,478.0,645.3,-0.654,ABSTAIN,low,0.0889,16.2,4.53,,Engine-should-have-abstained,threshold/judgment difference (<0.30 gap),independent legs disagree beyond tolerance
IRB,A,CONSTRUCTION,19.97,9.394102111504845,-0.5293536016280138,AVOID,high,4.5,6.6,8.7,-0.67,AVOID,medium,0.036,6.1,0.5,trough uplift x1.30,Agree,,
ADANIENSOL,A,UTILITIES,1722.0,793.9743565637775,-0.530053651042452,AVOID,high,173.2,203.7,234.3,-0.882,AVOID,high,0.0553,11.1,0.83,,Dir-agree-magnitude-off,engine-rich: thin-margin name on rich sector multiples (VAL-01/AWL-class),Δmos 0.35
HDBFS,A,NBFC,728.3,345.6743899693103,-0.5303975139664308,AVOID,high,257.4,302.8,348.2,-0.584,AVOID,high,0.0554,10.6,1.14,,Agree,,
NEPHROPLUS,A,PHARMA,628.95,296.53855535890375,-0.5330101490410964,AVOID,medium,72.4,90.3,108.3,-0.856,AVOID,medium,0.0414,12.0,0.52,,Dir-agree-magnitude-off,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),Δmos 0.32
IMFA,A,METAL,1352.7,628.3823962769873,-0.5351513565046698,AVOID,medium,564.8,733.5,902.2,-0.458,AVOID,high,0.07,9.2,1.51,,Agree,,
PRESTIGE,A,REALTY,1693.0,781.7831341489858,-0.5353443482026831,AVOID,high,175.2,227.6,279.9,-0.866,AVOID,high,0.0481,6.6,0.5,trough uplift x1.30,Dir-agree-magnitude-off,engine-rich: thin-margin name on rich sector multiples (VAL-01/AWL-class),Δmos 0.33
FEDFINA,A,NBFC,158.6,73.47819856645908,-0.5367074491396022,AVOID,high,73.4,86.4,99.3,-0.456,AVOID,high,0.0526,10.4,1.04,,Agree,,
MOIL,A,METAL,271.1,124.8162198838497,-0.5372892682711782,AVOID,medium,69.0,89.6,110.2,-0.669,AVOID,high,0.0594,7.3,0.59,,Agree,,
SUPREMEIND,A,CAPITAL_GOODS,3324.0,1582.1491905401972,-0.5392290559628979,AVOID,high,760.5,894.7,1028.9,-0.731,AVOID,high,0.0828,11.7,2.08,,Agree,,
BELRISE,A,AUTO,233.79,102.54450452319664,-0.5467045154133293,AVOID,high,32.1,48.0,64.0,-0.795,AVOID,medium,0.057,9.0,0.63,trough uplift x1.30,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.25
SETL,A,CAPITAL_GOODS,286.45,125.36594809517564,-0.5548874557245672,AVOID,medium,30.2,35.5,40.8,-0.876,AVOID,high,0.063,9.2,0.78,,Dir-agree-magnitude-off,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),Δmos 0.32
HONAUT,A,CAPITAL_GOODS,38129.55,17233.929752534234,-0.5558265527697362,AVOID,high,6308.5,8313.9,10319.2,-0.782,AVOID,medium,0.1064,11.1,2.2,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.23
RAMCOCEM,A,CEMENT,920.65,406.6417309382141,-0.5575653019930213,AVOID,high,187.2,276.2,365.1,-0.7,AVOID,medium,0.0516,8.4,0.55,trough uplift x1.30,Agree,,
JTEKTINDIA,A,AUTO,134.71,60.08996468113198,-0.5638385375543878,AVOID,medium,20.0,25.9,31.9,-0.808,AVOID,high,0.039,7.6,0.5,trough uplift x1.30,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.24
TTKPRESTIG,A,MANUFACTURING,667.55,290.0858357414434,-0.5672298437394548,AVOID,medium,78.5,93.4,108.4,-0.86,AVOID,medium,0.0474,8.9,0.5,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.29
SHREECEM,A,CEMENT,26800.0,11539.951612141565,-0.5679538894742956,AVOID,high,2575.8,3345.3,4114.7,-0.875,AVOID,high,0.0392,8.2,0.53,trough uplift x1.30,Dir-agree-magnitude-off,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),Δmos 0.31
ANANTRAJ,A,REALTY,590.4,254.57810121199978,-0.5690230214796009,AVOID,high,91.4,121.7,152.0,-0.794,AVOID,medium,0.0576,7.3,0.57,trough uplift x1.18,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.22
NAUKRI,A,CONSUMER,,510.0562320584265,-0.5705151296240935,AVOID,high,,,,,ABSTAIN,,,,,,Engine-should-have-abstained,uncomparable,near-zero/negative returns — no defensible capitalization
HARSHA,A,MANUFACTURING,421.1,178.78967102819814,-0.5711963759966467,AVOID,medium,142.2,167.3,192.4,-0.603,AVOID,high,0.0666,10.3,0.98,,Agree,,
MAXHEALTH,A,PHARMA,1110.9,467.287037735812,-0.5712569614314965,AVOID,high,143.0,220.0,297.0,-0.802,ABSTAIN,low,0.1252,22.1,0.5,,Engine-should-have-abstained,threshold/judgment difference (<0.30 gap),independent legs disagree beyond tolerance
ASTRAL,A,CAPITAL_GOODS,1333.65,589.4225387653967,-0.5713914057843247,AVOID,high,267.3,411.2,555.1,-0.692,ABSTAIN,low,0.115,12.1,9.0,,Engine-should-have-abstained,threshold/judgment difference (<0.30 gap),independent legs disagree beyond tolerance
UCOBANK,A,BANK,26.58,11.147930941196282,-0.5717275858165086,AVOID,high,15.8,18.6,21.4,-0.3,AVOID,high,0.0374,9.6,0.63,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.27
RATNAMANI,A,MANUFACTURING,2570.0,1104.5120472078709,-0.572358662223993,AVOID,medium,663.4,780.5,897.6,-0.696,AVOID,high,0.078,11.1,1.53,,Agree,,
COCHINSHIP,A,CAPITAL_GOODS,1403.1,599.7301749654878,-0.572567760697393,AVOID,high,229.7,270.2,310.7,-0.807,AVOID,high,0.0732,10.1,1.12,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.23
BOROLTD,A,MANUFACTURING,234.91,101.59671877485161,-0.5734993544567751,AVOID,medium,42.9,51.1,59.3,-0.782,AVOID,medium,0.0504,9.1,0.55,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.21
SRF,A,CHEMICALS,2888.9,1221.12431996976,-0.5752167808920026,AVOID,high,536.9,697.3,857.6,-0.759,AVOID,high,0.0784,10.9,1.45,,Agree,,
TIMKEN,A,CAPITAL_GOODS,3203.65,1326.7689180568002,-0.5783081975473413,AVOID,high,631.6,743.0,854.5,-0.768,AVOID,high,0.0671,11.7,2.06,,Agree,,
TVSSCS,A,MANUFACTURING,136.5,56.627303873746484,-0.5822096512192232,AVOID,medium,18.0,21.2,24.3,-0.845,AVOID,high,0.036,7.9,0.5,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.26
STAR,A,CAPITAL_GOODS,1666.0,694.7652969215613,-0.5881407926246006,AVOID,medium,216.5,333.0,449.6,-0.8,ABSTAIN,low,0.1274,14.9,0.5,,Engine-should-have-abstained,threshold/judgment difference (<0.30 gap),independent legs disagree beyond tolerance
FOSECOIND,A,CHEMICALS,5148.0,2075.0025559638466,-0.5893523538563533,AVOID,medium,645.6,888.6,1131.5,-0.827,AVOID,medium,0.0432,8.1,0.5,trough uplift x1.30,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.24
UNIMECH,A,DEFENCE,1272.6,522.2806575473708,-0.5897245423822697,AVOID,medium,96.9,115.7,134.6,-0.909,AVOID,medium,0.0516,9.9,0.59,,Dir-agree-magnitude-off,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),Δmos 0.32
FORTIS,A,PHARMA,965.9,384.8307521665098,-0.5953409546093482,AVOID,high,123.5,189.9,256.4,-0.803,ABSTAIN,low,0.1071,18.4,0.5,,Engine-should-have-abstained,threshold/judgment difference (<0.30 gap),independent legs disagree beyond tolerance
HUBTOWN,A,CONSTRUCTION,199.25,80.76505763165886,-0.5986031627073264,AVOID,medium,65.6,85.1,104.7,-0.573,AVOID,high,0.0384,6.3,0.5,trough uplift x1.30,Agree,,
VARROC,A,AUTO,657.5,253.55925098426542,-0.6088255924340243,AVOID,medium,54.6,83.8,112.9,-0.873,AVOID,medium,0.1,9.1,0.5,trough uplift x1.30,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.26
MHRIL,A,MANUFACTURING,226.15,87.49746193115439,-0.6113987300979109,AVOID,medium,21.9,28.1,34.4,-0.876,AVOID,medium,0.0942,9.4,0.5,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.26
KRT,A,MANUFACTURING,115.65,44.533535722419415,-0.6142278610324028,AVOID,medium,4.9,6.6,8.4,-0.943,AVOID,medium,0.12,10.8,1.88,,Dir-agree-magnitude-off,engine-rich: exit-multiple/sector-P-E leg inflation (VAL-01 family),Δmos 0.33
ASAHIINDIA,A,AUTO,885.25,339.9558866116286,-0.6149771939389224,AVOID,high,80.9,134.7,188.6,-0.848,AVOID,medium,0.1,9.2,0.5,trough uplift x1.30,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.23
VTL,A,TEXTILES,666.0,242.9807933561019,-0.6158710088434085,AVOID,high,299.5,389.0,478.4,-0.416,AVOID,high,0.03,7.8,0.64,trough uplift x1.20,Agree,,
DLF,A,REALTY,667.3,247.61252372380153,-0.6179408675762976,AVOID,high,87.6,113.7,139.9,-0.83,AVOID,high,0.08,5.4,0.5,trough uplift x1.30,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.21
SBFC,A,NBFC,93.43,35.59702572292426,-0.6213887925662172,AVOID,high,40.0,47.0,54.1,-0.497,AVOID,high,0.1,10.7,1.45,,Agree,,
AUBANK,A,BANK,1072.1,385.61095002817854,-0.6233532427933399,AVOID,high,400.1,571.5,743.0,-0.467,AVOID,medium,0.1,11.8,2.79,,Agree,,
AMBER,A,CONSUMER_DISC,7802.2,2910.9911406318415,-0.6297626530197976,AVOID,high,479.7,564.4,649.0,-0.928,AVOID,high,0.036,9.8,0.5,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.30
JMFINANCIL,A,NBFC,123.69,45.11750563089087,-0.6359730060441273,AVOID,high,97.1,114.2,131.4,-0.077,HOLD,high,0.0495,10.1,0.93,,Adjacent,,Δmos 0.56
MIDWESTLTD,A,CEMENT,1296.1,464.92141209706915,-0.6367801467991647,AVOID,medium,233.6,303.4,373.2,-0.766,AVOID,high,0.0666,9.7,0.93,trough uplift x1.18,Agree,,
BLISSGVS,A,IT_SERVICES,478.0,173.65646628822725,-0.6385169311235902,AVOID,medium,132.7,156.2,179.6,-0.673,AVOID,high,0.0678,13.5,1.23,,Agree,,
RESPONIND,A,MANUFACTURING,220.7,77.78683514204391,-0.6410390625655564,AVOID,medium,41.6,49.0,56.3,-0.778,AVOID,high,0.057,9.6,0.69,,Agree,,
PAISALO,A,NBFC,71.36,26.79892665962332,-0.6417255794168005,AVOID,medium,23.0,27.0,31.1,-0.621,AVOID,high,0.0594,10.9,1.32,,Agree,,
STARHEALTH,A,INSURANCE,582.3,208.19185034969868,-0.6428649963981496,AVOID,medium,40.5,54.0,67.4,-0.907,AVOID,medium,0.12,20.1,0.5,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.26
SGMART,A,UTILITIES,672.7,226.40337709671803,-0.6434592486665858,AVOID,medium,66.0,77.7,89.3,-0.885,AVOID,high,0.042,9.5,0.5,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.24
HAPPYFORGE,A,AUTO,1614.5,562.1424400340975,-0.6439432226791884,AVOID,medium,285.5,370.8,456.0,-0.77,AVOID,high,0.0852,11.1,1.79,,Agree,,
WELSPUNLIV,A,TEXTILES,163.57,56.93660684288298,-0.6459166241114243,AVOID,high,14.2,19.7,25.1,-0.88,AVOID,medium,0.036,6.1,0.5,trough uplift x1.30,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.23
CARBORUNIV,A,CAPITAL_GOODS,1072.1,370.47874938023114,-0.6475658776824285,AVOID,high,106.8,125.6,144.5,-0.883,AVOID,high,0.0477,6.3,0.5,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.24
PGEL,A,CONSUMER_DISC,583.15,215.97695522796772,-0.6492741876778698,AVOID,high,101.3,155.9,210.4,-0.733,ABSTAIN,low,0.123,17.2,0.5,,Engine-should-have-abstained,threshold/judgment difference (<0.30 gap),independent legs disagree beyond tolerance
THERMAX,A,CAPITAL_GOODS,4809.0,1598.036294536655,-0.6562623586714014,AVOID,high,841.9,990.5,1139.0,-0.794,AVOID,high,0.0947,10.4,1.26,,Agree,,
EMBASSY,A,REALTY,450.1,153.40003406924947,-0.6601682896117645,AVOID,medium,333.6,585.3,837.0,0.3,BUY-zone,low,0.05,12.1,5.37,peak haircut x0.60,Disagree,engine-bearish: trough extrapolation + AVOID asymmetry (VAL-10),
TRIDENT,A,TEXTILES,25.76,8.491645805501818,-0.660741278246032,AVOID,high,4.8,6.3,7.7,-0.757,AVOID,high,0.03,8.4,0.8,,Agree,,
CGCL,A,NBFC,249.52,86.32227492864024,-0.6609227946867773,AVOID,high,88.9,104.6,120.3,-0.581,AVOID,high,0.0594,10.9,1.32,,Agree,,
JSFB,A,BANK,527.8,166.0634561440882,-0.6610258090547291,AVOID,medium,209.4,246.3,283.3,-0.533,AVOID,high,0.0328,9.2,0.52,,Agree,,
BALAMINES,A,CHEMICALS,2260.0,770.4992518421383,-0.6648546098990264,AVOID,medium,328.6,497.6,666.7,-0.78,AVOID,medium,0.0516,8.8,0.55,trough uplift x1.30,Agree,,
SAIL,A,METAL,168.05,53.71739493475438,-0.6657703152392087,AVOID,high,44.8,67.7,90.5,-0.597,AVOID,medium,0.0447,5.3,0.5,trough uplift x1.30,Agree,,
EXIDEIND,A,AUTO,436.3,144.56403159803457,-0.6660953190945039,AVOID,high,70.8,92.0,113.1,-0.789,AVOID,high,0.0372,7.5,0.5,trough uplift x1.30,Agree,,
RELAXO,A,CONSUMER_DISC,395.0,143.96784586681483,-0.6727631642986367,AVOID,medium,60.6,71.3,82.0,-0.819,AVOID,high,0.047,11.4,0.68,,Agree,,
ARVIND,A,TEXTILES,526.1,173.6085185297539,-0.6740664253642094,AVOID,medium,154.0,200.0,246.0,-0.62,AVOID,high,0.07,8.8,0.89,,Agree,,
JUBLINGREA,A,CHEMICALS,735.15,237.17747179723276,-0.6796630580804527,AVOID,high,114.3,172.1,230.0,-0.766,AVOID,medium,0.0534,8.9,0.58,trough uplift x1.30,Agree,,
GARFIBRES,A,TEXTILES,724.8,245.1691868599913,-0.6797476495852768,AVOID,medium,157.4,218.4,279.3,-0.699,AVOID,medium,0.07,10.8,2.09,peak haircut x0.71,Agree,,
DATAPATTNS,A,CAPITAL_GOODS,4087.5,1305.9316631198008,-0.679887326424208,AVOID,high,515.5,634.3,753.1,-0.845,AVOID,medium,0.0938,12.2,2.69,,Agree,,
IOLCP,A,CHEMICALS,155.25,48.27708842262836,-0.6800299017588257,AVOID,medium,30.2,43.7,57.3,-0.718,AVOID,medium,0.0462,8.3,0.5,trough uplift x1.30,Agree,,
WELENT,A,CONSTRUCTION,624.1,200.31821234439263,-0.6801561354871585,AVOID,medium,78.6,102.1,125.6,-0.836,AVOID,high,0.0798,9.4,1.26,,Agree,,
BAJAJHFL,A,NBFC,86.04,26.202181239241813,-0.6959245533336218,AVOID,high,24.4,28.7,33.0,-0.667,AVOID,high,0.0513,10.3,0.99,,Agree,,
SHADOWFAX,A,LOGISTICS,219.8,65.83694710877607,-0.6985211690229138,AVOID,medium,13.6,16.0,18.4,-0.927,AVOID,high,0.0384,7.2,0.5,,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.23
SONACOMS,A,AUTO,704.6,210.95562749455925,-0.7007084805354908,AVOID,high,77.2,116.8,156.4,-0.834,AVOID,medium,0.0631,9.4,0.78,trough uplift x1.30,Agree,,
UBL,A,CONSUMER,1329.2,399.18718814190277,-0.7019211558080176,AVOID,high,152.5,203.7,254.9,-0.847,AVOID,medium,0.0362,15.7,0.9,,Agree,,
ZENTEC,A,CAPITAL_GOODS,1742.3,526.3695188228863,-0.7022796839237069,AVOID,high,173.1,203.7,234.2,-0.883,AVOID,high,0.069,9.8,0.96,,Agree,,
JINDALSTEL,A,METAL,1052.75,303.8996798553316,-0.7043777433313895,AVOID,high,191.3,248.5,305.6,-0.764,AVOID,high,0.0566,5.1,0.5,trough uplift x1.30,Agree,,
ALKYLAMINE,A,CHEMICALS,1832.2,538.2347783951691,-0.7056735503936299,AVOID,medium,303.3,398.1,492.9,-0.783,AVOID,medium,0.0702,10.3,1.06,trough uplift x1.23,Agree,,
GANESHHOU,A,CONSTRUCTION,819.05,240.1383240624071,-0.7073268445308872,AVOID,medium,282.2,366.5,450.7,-0.553,AVOID,high,0.0816,9.5,1.35,,Agree,,
JWL,A,CAPITAL_GOODS,255.0,74.0073685337752,-0.7085176505168366,AVOID,high,40.8,55.8,70.8,-0.781,AVOID,medium,0.0814,9.2,0.65,,Agree,,
LTF,A,NBFC,305.25,89.9763605170032,-0.7086729463590636,AVOID,high,90.9,107.0,123.0,-0.65,AVOID,high,0.0481,10.0,0.89,,Agree,,
TIINDIA,A,AUTO,2979.0,833.0828946558433,-0.7112564485457358,AVOID,high,206.7,362.7,518.6,-0.878,ABSTAIN,low,0.0881,8.9,0.5,trough uplift x1.30,Engine-should-have-abstained,threshold/judgment difference (<0.30 gap),independent legs disagree beyond tolerance
KMEW,A,LOGISTICS,2419.2,686.3443074190322,-0.7124175364874582,AVOID,medium,359.5,423.0,486.4,-0.825,AVOID,high,0.0834,11.8,1.94,,Agree,,
MOTILALOFS,A,NBFC,967.1,277.66228349008986,-0.7141039090917526,AVOID,high,299.8,352.7,405.6,-0.635,AVOID,high,0.0651,11.2,1.61,,Agree,,
HONASA,A,CONSUMER,460.15,130.9886153958647,-0.7162599038322003,AVOID,high,59.2,77.2,95.2,-0.832,AVOID,medium,0.0659,18.4,1.75,,Agree,,
AXISCADES,A,MANUFACTURING,1600.2,437.2453995698165,-0.717778739062921,AVOID,medium,116.4,146.1,175.8,-0.909,AVOID,medium,0.0594,9.8,0.75,,Agree,,
CAPILLARY,A,IT_SERVICES,483.9,137.78828905187308,-0.7180225334045368,AVOID,medium,59.3,69.8,80.3,-0.856,AVOID,high,0.036,10.3,0.5,,Agree,,
YESBANK,A,BANK,23.02,6.651752938170668,-0.7182654409923479,AVOID,high,7.6,8.9,10.3,-0.612,AVOID,high,0.0311,9.0,0.5,,Agree,,
EMUDHRA,A,NBFC,451.4,123.85939296910317,-0.7200917673014617,AVOID,medium,107.4,126.3,145.3,-0.72,AVOID,high,0.0544,10.5,1.11,,Agree,,
AYE,A,NBFC,172.53,46.826766645542044,-0.7209869114845853,AVOID,medium,51.4,60.5,69.5,-0.65,AVOID,high,0.0342,8.9,0.52,,Agree,,
RVNL,A,CONSTRUCTION,232.8,62.80795440398709,-0.7215959467908374,AVOID,high,27.5,35.7,43.9,-0.847,AVOID,high,0.089,9.0,1.05,,Agree,,
GOODLUCK,A,METAL,1569.4,424.8303108731221,-0.7233457209734814,AVOID,medium,341.3,443.3,545.2,-0.718,AVOID,high,0.07,8.2,0.91,,Agree,,
SAILIFE,A,PHARMA,1295.9,348.0671733436632,-0.7261254439030111,AVOID,high,243.0,373.9,504.8,-0.711,ABSTAIN,low,0.084,18.5,5.6,,Engine-should-have-abstained,threshold/judgment difference (<0.30 gap),independent legs disagree beyond tolerance
ANUP,A,CHEMICALS,2179.0,590.3551672988216,-0.7261422427523211,AVOID,medium,107.5,139.6,171.7,-0.936,AVOID,high,0.0402,7.8,0.5,trough uplift x1.30,Dir-agree-magnitude-off,threshold/judgment difference (<0.30 gap),Δmos 0.21
KAYNES,A,CAPITAL_GOODS,3370.5,931.9589133250414,-0.7263773008440865,AVOID,high,348.1,409.5,471.0,-0.878,AVOID,high,0.0462,7.8,0.5,,Agree,,
ABDL,A,CONSUMER,648.55,168.58755043438939,-0.7264299384431815,AVOID,high,157.5,242.3,327.1,-0.626,ABSTAIN,low,0.0862,23.1,9.0,,Engine-should-have-abstained,threshold/judgment difference (<0.30 gap),independent legs disagree beyond tolerance
TATACAP,A,NBFC,354.4,96.88398954465801,-0.7264709499021513,AVOID,high,89.5,128.8,168.0,-0.637,AVOID,medium,0.048,10.0,0.88,,Agree,,
KPRMILL,A,TEXTILES,1136.6,305.07532025298946,-0.7279271200811651,AVOID,high,174.9,235.9,297.0,-0.792,AVOID,medium,0.07,10.3,1.74,peak haircut x0.79,Agree,,
CGPOWER,A,CAPITAL_GOODS,905.15,250.76864910403705,-0.7280018991224718,AVOID,high,80.9,95.2,109.5,-0.895,AVOID,high,0.0901,11.8,2.23,,Agree,,
DIVISLAB,A,PHARMA,7258.05,1917.3244768031398,-0.7340558323319037,AVOID,high,1744.5,2683.9,3623.3,-0.63,ABSTAIN,low,0.0919,19.8,9.0,,Engine-should-have-abstained,threshold/judgment difference (<0.30 gap),independent legs disagree beyond tolerance
OLECTRA,A,AUTO,1342.9,350.87080723235607,-0.7399223132218841,AVOID,high,201.1,261.2,321.3,-0.805,AVOID,high,0.0876,11.3,1.99,,Agree,,
BHARATFORG,A,AUTO,2189.75,566.6236012707419,-0.7399496988063969,AVOID,high,195.2,281.1,367.1,-0.872,AVOID,medium,0.0688,9.9,0.95,trough uplift x1.28,Agree,,
PSB,A,BANK,24.92,6.293845052371141,-0.7448785953639587,AVOID,medium,14.2,16.7,19.2,-0.329,AVOID,high,0.0423,10.1,0.77,,Dir-agree-magnitude-off,engine-bearish: terminal-ROE cap forbids premium book multiples (VAL-02-fin),Δmos 0.42
NATIONALUM,A,METAL,343.6,86.21074031651553,-0.7451271535358004,AVOID,high,35.0,47.5,60.0,-0.862,AVOID,medium,0.036,5.6,0.5,trough uplift x1.30,Agree,,
